Flight_ID,Flight_Status,Aircraft_ID,Destination_Airport,Departure_Airport,Departure_Time,Arrival_Time
SP837,Delayed,N8214,SOQ,SYD,2024-04-10 19:44:07,2024-04-10 20:44:07
RR009,Delayed,N6080,SYD,RIX,2024-04-09 17:46:11,2024-04-09 19:46:11
OG054,Delayed,N9990,SEA,SYD,2024-04-06 23:02:26,2024-04-07 06:02:26
TX995,En Route,N8938,SYD,MEX,2024-04-05 02:12:59,2024-04-05 12:12:59
GH843,En Route,N9204,SYD,KBP,2024-04-11 04:41:27,2024-04-11 16:41:27
VA625,En Route,N5684,SYD,SUX,2024-04-10 18:47:22,2024-04-11 00:47:22
NZ831,En Route,N5656,SYD,TIA,2024-04-05 15:36:16,2024-04-06 03:36:16
OY878,En Route,N4468,SYD,PRN,2024-04-08 08:17:36,2024-04-08 15:17:36
GK397,Landed,N2085,OSL,SYD,2024-04-08 19:01:35,2024-04-09 07:01:35
XS675,En Route,N6402,SYD,KNH,2024-04-10 09:47:38,2024-04-10 20:47:38
XZ175,En Route,N9878,SYD,SAN,2024-04-09 12:05:03,2024-04-09 14:05:03
RZ294,En Route,N6277,SYD,MAD,2024-04-09 21:04:38,2024-04-10 03:04:38
MO776,En Route,N1763,SYD,SJC,2024-04-05 01:21:32,2024-04-05 08:21:32
VR265,En Route,N6763,SYD,URC,2024-04-08 20:43:14,2024-04-08 22:43:14
ZV000,En Route,N7910,SYD,PDL,2024-04-05 14:42:15,2024-04-06 00:42:15
NW926,Landed,N1666,CCS,SYD,2024-04-06 20:57:39,2024-04-07 06:57:39
XX758,En Route,N4283,SYD,SDF,2024-04-06 10:22:18,2024-04-06 22:22:18
HQ716,Delayed,N6527,OTP,SYD,2024-04-09 13:49:34,2024-04-09 18:49:34
BJ261,Landed,N4702,XMN,SYD,2024-04-07 05:08:17,2024-04-07 14:08:17
EP325,Boarding,N9186,CJU,SYD,2024-04-09 23:27:28,2024-04-10 00:27:28
UY154,Landed,N8013,NAS,SYD,2024-04-10 15:23:41,2024-04-10 22:23:41
RZ920,Boarding,N6441,PMI,SYD,2024-04-06 09:01:22,2024-04-06 21:01:22
QF373,Landed,N6708,KBP,SYD,2024-04-10 02:23:33,2024-04-10 05:23:33
IK417,En Route,N7534,SYD,MDW,2024-04-09 09:35:41,2024-04-09 12:35:41
GY999,Landed,N3683,SPI,SYD,2024-04-06 19:00:08,2024-04-06 20:00:08
NA491,En Route,N0048,SYD,JAN,2024-04-08 08:14:30,2024-04-08 11:14:30
RW781,Landed,N0039,BTS,SYD,2024-04-09 00:44:27,2024-04-09 07:44:27
KA739,En Route,N5054,SYD,VCE,2024-04-06 22:56:03,2024-04-07 01:56:03
CI508,Delayed,N2342,SYD,TLL,2024-04-04 18:59:46,2024-04-05 06:59:46
KS497,En Route,N0842,SYD,EXT,2024-04-08 15:51:46,2024-04-08 21:51:46
EK287,Landed,N2642,VVI,SYD,2024-04-08 03:34:38,2024-04-08 13:34:38
KI659,Delayed,N5069,ZAG,SYD,2024-04-08 01:33:29,2024-04-08 07:33:29
GI726,En Route,N0150,SYD,LXR,2024-04-11 05:16:08,2024-04-11 07:16:08
UO617,Delayed,N3231,SYD,DTM,2024-04-10 19:47:18,2024-04-11 05:47:18
PJ067,Boarding,N1851,DNA,SYD,2024-04-08 23:18:42,2024-04-09 10:18:42
JT735,En Route,N2040,SYD,BAB,2024-04-09 01:41:51,2024-04-09 13:41:51
BM468,En Route,N8616,SYD,SHE,2024-04-11 00:58:20,2024-04-11 11:58:20
EN744,En Route,N4141,SYD,TYS,2024-04-11 05:39:21,2024-04-11 17:39:21
NK563,Boarding,N8417,RNO,SYD,2024-04-09 07:20:24,2024-04-09 18:20:24
DB019,En Route,N1784,SYD,PVR,2024-04-05 03:37:29,2024-04-05 07:37:29
UH229,En Route,N1714,SYD,SOF,2024-04-10 22:29:05,2024-04-11 02:29:05
QG544,Landed,N7481,JAX,SYD,2024-04-11 08:55:53,2024-04-11 20:55:53
SC446,Delayed,N4948,SYD,KUL,2024-04-06 04:29:56,2024-04-06 07:29:56
FP914,En Route,N0142,SYD,FSM,2024-04-06 17:15:56,2024-04-07 05:15:56
DN852,En Route,N7862,SYD,OUA,2024-04-08 18:39:59,2024-04-08 20:39:59
DR183,Boarding,N8744,AYT,SYD,2024-04-11 15:59:32,2024-04-11 21:59:32
SX743,Landed,N8080,CSX,SYD,2024-04-10 14:50:33,2024-04-10 15:50:33
PL004,En Route,N0426,SYD,DEN,2024-04-08 00:24:42,2024-04-08 12:24:42
WP963,En Route,N1320,SYD,FAO,2024-04-06 01:47:24,2024-04-06 11:47:24
WO979,En Route,N7465,SYD,UIO,2024-04-07 11:55:41,2024-04-07 19:55:41
JM655,En Route,N8197,SYD,TRD,2024-04-05 08:26:40,2024-04-05 19:26:40
FP321,En Route,N1840,SYD,BUF,2024-04-07 20:47:00,2024-04-07 22:47:00
AP967,Landed,N0284,DSA,SYD,2024-04-09 04:22:40,2024-04-09 12:22:40
PH724,En Route,N2359,SYD,CVS,2024-04-04 20:07:45,2024-04-04 22:07:45
KP805,En Route,N8750,SYD,ROA,2024-04-06 22:36:53,2024-04-07 09:36:53
IB539,En Route,N6008,SYD,BOO,2024-04-08 13:07:37,2024-04-09 01:07:37
WL096,En Route,N0213,SYD,PUJ,2024-04-08 22:14:52,2024-04-09 06:14:52
ER604,Landed,N8766,CAN,SYD,2024-04-04 20:00:10,2024-04-05 05:00:10
FF703,En Route,N8131,SYD,RDU,2024-04-09 23:28:00,2024-04-10 07:28:00
ND334,En Route,N9499,SYD,LKZ,2024-04-10 17:00:48,2024-04-10 19:00:48
NN982,En Route,N9013,SYD,AVL,2024-04-11 03:05:24,2024-04-11 15:05:24
JW524,Landed,N3385,SAN,SYD,2024-04-09 05:55:04,2024-04-09 10:55:04
IJ688,Boarding,N0880,LAD,SYD,2024-04-09 00:53:15,2024-04-09 05:53:15
NP329,Boarding,N2242,UBN,SYD,2024-04-06 18:34:30,2024-04-06 23:34:30
AN238,En Route,N0548,SYD,CGO,2024-04-06 16:35:02,2024-04-06 21:35:02
VR834,Boarding,N0342,TUL,SYD,2024-04-08 06:04:07,2024-04-08 16:04:07
CW396,Delayed,N5409,HMN,SYD,2024-04-05 14:50:08,2024-04-05 21:50:08
QW140,Boarding,N8412,CIA,SYD,2024-04-05 15:09:48,2024-04-05 23:09:48
WS340,En Route,N4498,SYD,LCK,2024-04-07 03:10:47,2024-04-07 11:10:47
ZP385,Delayed,N5281,MIA,SYD,2024-04-05 19:36:01,2024-04-05 23:36:01
PJ103,Landed,N2493,RST,SYD,2024-04-05 01:45:42,2024-04-05 03:45:42
HK875,Landed,N6464,MEM,SYD,2024-04-07 19:14:24,2024-04-08 05:14:24
UM883,En Route,N7101,SYD,CWL,2024-04-09 18:24:56,2024-04-10 00:24:56
PX100,En Route,N9425,SYD,LTK,2024-04-06 22:21:36,2024-04-07 09:21:36
AB902,Landed,N1244,WUH,SYD,2024-04-05 08:56:17,2024-04-05 10:56:17
NS111,Boarding,N6193,BSB,SYD,2024-04-06 06:49:51,2024-04-06 10:49:51
RW654,Boarding,N0929,TLV,SYD,2024-04-08 22:34:24,2024-04-09 05:34:24
GY130,En Route,N4284,SYD,DNA,2024-04-10 08:40:21,2024-04-10 20:40:21
ER550,En Route,N7482,SYD,ABZ,2024-04-09 09:45:44,2024-04-09 18:45:44
LB960,En Route,N7298,SYD,BTS,2024-04-06 11:46:26,2024-04-06 16:46:26
FF003,Cancelled,N4794,NIM,SYD,2024-04-07 11:14:33,2024-04-07 12:14:33
QN595,Landed,N1161,JNB,SYD,2024-04-10 09:59:10,2024-04-10 21:59:10
YN579,Cancelled,N3671,MLE,SYD,2024-04-10 13:07:42,2024-04-10 15:07:42
RT840,En Route,N3792,SYD,SHJ,2024-04-06 16:54:44,2024-04-06 18:54:44
JV713,En Route,N1499,SYD,CMB,2024-04-07 15:03:44,2024-04-07 21:03:44
CE912,Cancelled,N6442,CWB,SYD,2024-04-05 17:34:39,2024-04-06 04:34:39
NQ907,Landed,N4991,BOJ,SYD,2024-04-06 04:46:20,2024-04-06 08:46:20
OC663,En Route,N2084,SYD,MLE,2024-04-10 23:57:54,2024-04-11 04:57:54
UD908,En Route,N9200,SYD,KAN,2024-04-07 12:47:54,2024-04-07 18:47:54
XL751,Delayed,N6896,ZRH,SYD,2024-04-08 05:37:43,2024-04-08 15:37:43
KP822,En Route,N6043,SYD,BAB,2024-04-06 00:44:45,2024-04-06 08:44:45
NX818,Landed,N0244,CGY,SYD,2024-04-10 23:00:08,2024-04-11 07:00:08
LX919,En Route,N1935,SYD,BFS,2024-04-04 18:24:54,2024-04-05 02:24:54
SX068,Delayed,N7192,SYD,BEL,2024-04-05 05:20:32,2024-04-05 12:20:32
UG957,Cancelled,N3333,COK,SYD,2024-04-07 20:01:54,2024-04-08 00:01:54
HZ466,Landed,N5803,SKT,SYD,2024-04-07 02:49:12,2024-04-07 08:49:12
IN666,En Route,N9319,SYD,DTM,2024-04-10 18:55:04,2024-04-10 21:55:04
HS107,Boarding,N3167,SYZ,SYD,2024-04-07 03:12:21,2024-04-07 14:12:21
KP512,Delayed,N0526,SYD,BJV,2024-04-08 10:58:15,2024-04-08 20:58:15
BR620,En Route,N9675,SYD,ATL,2024-04-11 06:37:15,2024-04-11 10:37:15
HL532,En Route,N5727,SYD,LPL,2024-04-06 22:20:05,2024-04-07 02:20:05
CH469,Landed,N2995,SIN,SYD,2024-04-11 13:19:24,2024-04-12 01:19:24
BM074,Landed,N3328,CAG,SYD,2024-04-10 07:19:07,2024-04-10 13:19:07
MB483,En Route,N9565,SYD,JAX,2024-04-09 09:01:31,2024-04-09 15:01:31
PR460,En Route,N8179,SYD,KNO,2024-04-11 08:30:18,2024-04-11 12:30:18
PZ760,En Route,N8126,SYD,CRW,2024-04-11 03:07:29,2024-04-11 04:07:29
UV787,En Route,N8482,SYD,KEF,2024-04-07 02:41:15,2024-04-07 08:41:15
NN986,Landed,N0657,OAK,SYD,2024-04-10 23:50:25,2024-04-11 02:50:25
PH264,Landed,N9988,CEB,SYD,2024-04-08 18:45:39,2024-04-09 02:45:39
WR364,En Route,N3028,SYD,AAL,2024-04-06 09:20:44,2024-04-06 21:20:44
RL115,En Route,N8586,SYD,AKT,2024-04-11 02:29:39,2024-04-11 03:29:39
FL390,En Route,N3441,SYD,EWR,2024-04-10 21:04:42,2024-04-10 22:04:42
ZG087,Boarding,N5182,HND,SYD,2024-04-08 01:37:21,2024-04-08 07:37:21
RK356,En Route,N8353,SYD,FLL,2024-04-05 20:10:44,2024-04-06 06:10:44
HU710,En Route,N8470,SYD,OKA,2024-04-05 22:27:57,2024-04-06 01:27:57
UI806,Landed,N2578,MAO,SYD,2024-04-07 00:33:15,2024-04-07 09:33:15
MT201,En Route,N4020,SYD,NCE,2024-04-07 15:53:57,2024-04-08 01:53:57
SE779,En Route,N9317,SYD,LJU,2024-04-07 21:57:55,2024-04-08 09:57:55
VW144,Delayed,N9600,SYD,IAD,2024-04-09 23:57:28,2024-04-10 04:57:28
ZE842,Landed,N3549,ORY,SYD,2024-04-09 01:49:56,2024-04-09 09:49:56
GV930,Landed,N3117,KMG,SYD,2024-04-05 15:59:11,2024-04-05 17:59:11
BC291,Landed,N7593,AAP,SYD,2024-04-05 09:35:48,2024-04-05 11:35:48
FA334,En Route,N7246,SYD,GRU,2024-04-09 11:06:31,2024-04-09 17:06:31
ZY806,Delayed,N9166,SYD,HRB,2024-04-10 00:49:19,2024-04-10 12:49:19
VC670,Landed,N8351,DKR,SYD,2024-04-10 06:59:16,2024-04-10 16:59:16
SE053,En Route,N9920,SYD,SJU,2024-04-08 18:32:36,2024-04-09 06:32:36
CW966,Cancelled,N5079,SYD,FRU,2024-04-07 07:48:35,2024-04-07 08:48:35
LZ302,Landed,N0140,LFT,SYD,2024-04-05 22:56:20,2024-04-06 04:56:20
BK495,Boarding,N3447,CSX,SYD,2024-04-05 23:59:30,2024-04-06 01:59:30
FN108,En Route,N0034,SYD,GUS,2024-04-11 06:59:35,2024-04-11 09:59:35
OV027,En Route,N3216,SYD,MCI,2024-04-05 01:41:39,2024-04-05 09:41:39
LG686,En Route,N0396,SYD,DXB,2024-04-09 15:18:55,2024-04-09 20:18:55
AZ990,Delayed,N8324,SYD,AAL,2024-04-09 01:55:33,2024-04-09 02:55:33
PU058,Cancelled,N3622,SYD,ALA,2024-04-07 15:41:59,2024-04-08 01:41:59
CM621,En Route,N5253,SYD,PHX,2024-04-06 09:53:10,2024-04-06 11:53:10
YR863,Boarding,N3439,RSW,SYD,2024-04-05 19:31:49,2024-04-05 23:31:49
PP406,Boarding,N6587,CRP,SYD,2024-04-08 11:06:11,2024-04-08 16:06:11
PF688,Boarding,N7928,FFD,SYD,2024-04-09 01:30:15,2024-04-09 07:30:15
YF864,En Route,N8367,SYD,JAN,2024-04-07 18:48:29,2024-04-08 02:48:29
FK016,Delayed,N7196,SYD,YYZ,2024-04-11 07:15:12,2024-04-11 13:15:12
ZQ438,Delayed,N2552,AFW,SYD,2024-04-06 23:54:53,2024-04-07 02:54:53
ZL428,Landed,N3496,AYT,SYD,2024-04-08 01:39:04,2024-04-08 04:39:04
HT020,En Route,N3656,SYD,BWN,2024-04-09 09:33:57,2024-04-09 19:33:57
UF479,Boarding,N6426,GSP,SYD,2024-04-06 13:04:57,2024-04-06 22:04:57
KE287,Landed,N2700,DCA,SYD,2024-04-11 02:23:55,2024-04-11 14:23:55
DS116,Landed,N0927,DEN,SYD,2024-04-05 06:33:01,2024-04-05 12:33:01
KY845,En Route,N8713,SYD,CHC,2024-04-09 00:41:02,2024-04-09 06:41:02
LA937,Boarding,N5924,MAA,SYD,2024-04-05 20:28:08,2024-04-06 05:28:08
MH054,En Route,N2092,SYD,SSC,2024-04-10 10:15:16,2024-04-10 13:15:16
QO838,Delayed,N0740,HMO,SYD,2024-04-11 15:14:22,2024-04-11 22:14:22
UH563,Delayed,N2616,CRW,SYD,2024-04-07 04:26:49,2024-04-07 13:26:49
XZ543,En Route,N1573,SYD,AGS,2024-04-07 11:11:43,2024-04-07 17:11:43
YT542,Delayed,N9395,IKA,SYD,2024-04-06 12:23:27,2024-04-06 22:23:27
MC238,En Route,N8818,SYD,HIB,2024-04-07 01:56:58,2024-04-07 12:56:58
DA486,Landed,N3728,BLL,SYD,2024-04-04 20:40:20,2024-04-05 05:40:20
KI769,Boarding,N7059,UFA,SYD,2024-04-08 20:25:07,2024-04-09 01:25:07
TH894,Landed,N8358,SXF,SYD,2024-04-06 02:16:28,2024-04-06 13:16:28
WD970,En Route,N0780,SYD,BHM,2024-04-05 01:54:47,2024-04-05 08:54:47
OV161,Cancelled,N8687,MAO,SYD,2024-04-09 07:21:48,2024-04-09 14:21:48
EG516,Delayed,N1919,SYD,SVG,2024-04-09 01:23:36,2024-04-09 13:23:36
ED226,En Route,N3961,SYD,FFD,2024-04-08 04:34:19,2024-04-08 09:34:19
JI144,Boarding,N0165,MHT,SYD,2024-04-07 08:14:19,2024-04-07 16:14:19
DY946,Delayed,N2228,TZX,SYD,2024-04-11 06:19:04,2024-04-11 09:19:04
MG472,Landed,N9794,KOJ,SYD,2024-04-10 18:29:14,2024-04-10 19:29:14
WF527,Landed,N0764,MHD,SYD,2024-04-09 06:31:07,2024-04-09 07:31:07
PK405,En Route,N8168,SYD,GIG,2024-04-07 09:09:28,2024-04-07 14:09:28
XH228,Boarding,N5092,END,SYD,2024-04-07 09:10:47,2024-04-07 17:10:47
IE351,En Route,N9287,SYD,JAN,2024-04-05 02:45:42,2024-04-05 13:45:42
AC522,En Route,N1328,SYD,CJJ,2024-04-06 18:03:49,2024-04-06 21:03:49
BW934,En Route,N6730,SYD,MHZ,2024-04-07 08:31:16,2024-04-07 10:31:16
YM762,Landed,N4517,GLA,SYD,2024-04-05 14:16:15,2024-04-05 23:16:15
QP701,Delayed,N3848,SYD,GVA,2024-04-06 15:59:00,2024-04-06 18:59:00
DJ252,Landed,N5525,PDL,SYD,2024-04-04 21:21:18,2024-04-05 04:21:18
HZ142,En Route,N5671,SYD,NAT,2024-04-06 14:17:43,2024-04-07 00:17:43
GZ750,En Route,N6980,SYD,SVO,2024-04-07 07:21:29,2024-04-07 15:21:29
ZJ154,Delayed,N6919,DUS,SYD,2024-04-05 20:24:21,2024-04-06 05:24:21
ON696,Delayed,N3212,AUH,SYD,2024-04-06 04:02:38,2024-04-06 13:02:38
PQ726,En Route,N5765,SYD,MBA,2024-04-05 23:06:56,2024-04-06 03:06:56
ZM537,En Route,N3615,SYD,POZ,2024-04-08 07:40:04,2024-04-08 08:40:04
YY317,En Route,N6969,SYD,MSP,2024-04-09 21:59:54,2024-04-10 09:59:54
EE046,En Route,N3693,SYD,BGY,2024-04-10 13:26:40,2024-04-11 01:26:40
CC991,Landed,N6166,DLF,SYD,2024-04-09 01:57:49,2024-04-09 12:57:49
RG086,Delayed,N0313,ALA,SYD,2024-04-09 19:02:16,2024-04-10 00:02:16
ND314,En Route,N0693,SYD,OKA,2024-04-09 19:01:15,2024-04-10 03:01:15
PI821,Cancelled,N6360,SYD,OAK,2024-04-07 10:15:23,2024-04-07 16:15:23
DH494,Boarding,N1712,MLE,SYD,2024-04-09 00:57:26,2024-04-09 05:57:26
GE825,Boarding,N7712,PBI,SYD,2024-04-06 02:47:36,2024-04-06 14:47:36
DR029,En Route,N2568,SYD,HET,2024-04-11 14:13:10,2024-04-11 19:13:10
FW257,En Route,N2020,SYD,RST,2024-04-07 12:53:47,2024-04-07 23:53:47
II175,Landed,N8611,RAR,SYD,2024-04-05 14:52:52,2024-04-05 21:52:52
YY836,En Route,N0238,SYD,COK,2024-04-11 15:56:37,2024-04-11 16:56:37
RI640,En Route,N3914,SYD,HRI,2024-04-08 13:28:28,2024-04-08 23:28:28
LL714,En Route,N2443,SYD,BOO,2024-04-05 13:06:31,2024-04-05 17:06:31
ET176,En Route,N8305,SYD,BDL,2024-04-09 06:03:38,2024-04-09 16:03:38
NN293,Boarding,N2413,TLL,SYD,2024-04-05 07:55:14,2024-04-05 12:55:14
QE345,En Route,N1906,SYD,DEN,2024-04-09 04:18:54,2024-04-09 08:18:54
WL603,En Route,N5315,SYD,ATL,2024-04-10 09:49:34,2024-04-10 13:49:34
WL471,En Route,N6848,SYD,FRU,2024-04-08 12:16:38,2024-04-08 20:16:38
DG580,En Route,N3202,SYD,CCU,2024-04-07 08:02:54,2024-04-07 10:02:54
RU517,Boarding,N0079,BRI,SYD,2024-04-10 21:24:46,2024-04-11 05:24:46
TI841,Delayed,N4116,SYD,SPS,2024-04-09 12:02:23,2024-04-09 23:02:23
RG783,Boarding,N7136,MOB,SYD,2024-04-10 19:12:13,2024-04-11 05:12:13
HV914,Boarding,N5238,LCA,SYD,2024-04-05 06:21:54,2024-04-05 14:21:54
CH096,En Route,N2261,SYD,VAR,2024-04-05 08:28:36,2024-04-05 11:28:36
HL489,En Route,N2348,SYD,RAR,2024-04-05 11:06:21,2024-04-05 21:06:21
XL253,En Route,N9040,SYD,SSC,2024-04-05 07:00:19,2024-04-05 10:00:19
LW939,En Route,N2949,SYD,CHS,2024-04-05 05:13:00,2024-04-05 13:13:00
DN702,En Route,N3765,SYD,SOU,2024-04-10 04:34:35,2024-04-10 05:34:35
SZ782,Boarding,N5560,CID,SYD,2024-04-06 10:54:22,2024-04-06 19:54:22
GK088,Cancelled,N2377,JUB,SYD,2024-04-05 08:10:45,2024-04-05 13:10:45
LY034,En Route,N6050,SYD,NWI,2024-04-07 12:31:02,2024-04-07 21:31:02
TA675,En Route,N0248,SYD,KAN,2024-04-05 23:29:44,2024-04-06 11:29:44
WJ086,Boarding,N5555,ROA,SYD,2024-04-09 15:19:54,2024-04-09 22:19:54
UR043,Boarding,N5558,MSN,SYD,2024-04-11 03:55:38,2024-04-11 10:55:38
PY489,Landed,N8473,ABZ,SYD,2024-04-10 23:37:33,2024-04-11 01:37:33
CM768,En Route,N3351,SYD,WAW,2024-04-10 09:07:14,2024-04-10 19:07:14
PV726,En Route,N5939,SYD,FWA,2024-04-10 05:57:38,2024-04-10 16:57:38
VH431,Delayed,N2558,SYD,ASB,2024-04-04 19:13:48,2024-04-04 23:13:48
VG939,En Route,N6112,SYD,AMS,2024-04-10 23:53:29,2024-04-11 10:53:29
UD345,En Route,N1510,SYD,EZE,2024-04-09 13:15:59,2024-04-09 14:15:59
PM486,En Route,N6838,SYD,BHX,2024-04-09 00:24:41,2024-04-09 03:24:41
DQ511,En Route,N4318,SYD,DEL,2024-04-06 16:18:27,2024-04-06 21:18:27
MY249,Cancelled,N9079,SOU,SYD,2024-04-08 10:58:05,2024-04-08 17:58:05
MK134,Boarding,N0097,RMS,SYD,2024-04-09 13:41:29,2024-04-09 23:41:29
UL865,Boarding,N9281,MCT,SYD,2024-04-08 20:57:30,2024-04-09 03:57:30
CO870,En Route,N4346,SYD,TAS,2024-04-05 17:35:24,2024-04-05 18:35:24
FD150,Boarding,N1005,TUL,SYD,2024-04-05 20:19:02,2024-04-06 04:19:02
HJ391,En Route,N8313,SYD,TBS,2024-04-08 03:46:51,2024-04-08 13:46:51
OZ628,En Route,N4039,SYD,LIR,2024-04-05 00:30:07,2024-04-05 11:30:07
GH239,Delayed,N6889,SYD,PDL,2024-04-10 02:51:13,2024-04-10 07:51:13
IX382,En Route,N9783,SYD,CMB,2024-04-08 17:34:30,2024-04-08 23:34:30
MG517,En Route,N3050,SYD,POM,2024-04-06 21:52:37,2024-04-07 08:52:37
WL545,En Route,N3338,SYD,TYS,2024-04-11 05:38:58,2024-04-11 17:38:58
JX372,En Route,N6151,SYD,SKP,2024-04-06 06:20:22,2024-04-06 10:20:22
DX052,Boarding,N7327,TCM,SYD,2024-04-05 12:26:19,2024-04-05 22:26:19
BZ676,Delayed,N6882,SYD,TGD,2024-04-04 18:26:04,2024-04-05 05:26:04
XL688,En Route,N3286,SYD,MSY,2024-04-07 22:40:27,2024-04-08 07:40:27
FU646,Landed,N7254,AMS,SYD,2024-04-10 23:58:21,2024-04-11 06:58:21
YY867,En Route,N3255,SYD,MBS,2024-04-05 15:43:35,2024-04-06 01:43:35
PV166,Delayed,N3731,SYD,GOA,2024-04-06 06:33:10,2024-04-06 07:33:10
LX950,En Route,N9895,SYD,END,2024-04-10 20:17:53,2024-04-11 04:17:53
GY714,En Route,N2529,SYD,MVD,2024-04-08 20:17:37,2024-04-09 07:17:37
KT625,En Route,N9942,SYD,HAK,2024-04-08 08:14:35,2024-04-08 14:14:35
QI622,Delayed,N5580,SYD,GYD,2024-04-09 09:55:41,2024-04-09 13:55:41
AN974,Boarding,N3234,RUH,SYD,2024-04-06 01:28:59,2024-04-06 05:28:59
QM437,Boarding,N0076,PER,SYD,2024-04-07 09:47:05,2024-04-07 15:47:05
YN753,En Route,N6364,SYD,OUA,2024-04-06 04:43:10,2024-04-06 11:43:10
HL808,En Route,N4007,SYD,AGS,2024-04-05 23:19:16,2024-04-06 02:19:16
XT089,En Route,N9366,SYD,JAN,2024-04-07 09:45:06,2024-04-07 19:45:06
RN830,Boarding,N2058,GBE,SYD,2024-04-06 16:53:15,2024-04-07 01:53:15
ED128,Landed,N9346,FNA,SYD,2024-04-07 17:00:16,2024-04-07 22:00:16
QP796,En Route,N2315,SYD,MPM,2024-04-10 18:42:52,2024-04-10 19:42:52
LA369,En Route,N2963,SYD,YOW,2024-04-07 23:42:17,2024-04-08 05:42:17
PE806,En Route,N7295,SYD,WRO,2024-04-09 01:35:42,2024-04-09 04:35:42
KV415,Delayed,N0720,SYD,VNO,2024-04-08 01:13:32,2024-04-08 13:13:32
HO134,Boarding,N0536,ALP,SYD,2024-04-06 11:33:22,2024-04-06 22:33:22
RZ244,En Route,N0400,SYD,ROV,2024-04-04 21:16:12,2024-04-04 22:16:12
GF474,En Route,N3930,SYD,BSL,2024-04-08 23:56:08,2024-04-09 05:56:08
NK323,Cancelled,N8612,SYD,SPI,2024-04-06 10:38:43,2024-04-06 14:38:43
SJ410,En Route,N1797,SYD,ZNZ,2024-04-09 22:44:07,2024-04-10 07:44:07
UR252,Landed,N9127,YUL,SYD,2024-04-09 07:05:34,2024-04-09 15:05:34
QZ519,Boarding,N3699,BHM,SYD,2024-04-09 20:48:45,2024-04-10 04:48:45
HC195,En Route,N7398,SYD,BLQ,2024-04-06 17:49:04,2024-04-06 20:49:04
KT801,Landed,N5687,MGE,SYD,2024-04-04 18:52:36,2024-04-05 01:52:36
KG651,Delayed,N2656,SYD,CHS,2024-04-08 15:39:42,2024-04-08 17:39:42
MA347,En Route,N9267,SYD,ADL,2024-04-05 12:19:11,2024-04-06 00:19:11
PW813,Boarding,N0945,RMS,SYD,2024-04-09 09:18:35,2024-04-09 13:18:35
GF333,En Route,N6556,SYD,WLG,2024-04-06 14:44:49,2024-04-07 00:44:49
KB622,Boarding,N2655,PVG,SYD,2024-04-08 09:50:05,2024-04-08 19:50:05
WV556,En Route,N2571,SYD,ARN,2024-04-07 08:09:14,2024-04-07 17:09:14
YO761,Delayed,N1375,SYD,SHJ,2024-04-11 00:27:17,2024-04-11 05:27:17
UN716,Boarding,N9465,GPT,SYD,2024-04-10 02:08:30,2024-04-10 14:08:30
TJ766,Cancelled,N8826,SYD,FFD,2024-04-06 11:21:24,2024-04-06 16:21:24
KN061,En Route,N0696,SYD,TPE,2024-04-09 14:11:51,2024-04-09 15:11:51
AL232,En Route,N6759,SYD,BLA,2024-04-07 22:29:10,2024-04-08 03:29:10
IP466,En Route,N0882,SYD,TSF,2024-04-09 15:32:21,2024-04-10 03:32:21
ZQ145,En Route,N2218,SYD,SUB,2024-04-11 10:32:27,2024-04-11 16:32:27
UV127,Landed,N7206,PAM,SYD,2024-04-09 18:01:45,2024-04-10 02:01:45
ZU254,Landed,N1276,LBA,SYD,2024-04-08 22:29:02,2024-04-09 04:29:02
CE765,En Route,N5020,SYD,LEJ,2024-04-07 16:41:07,2024-04-07 17:41:07
RE439,En Route,N4365,SYD,SYR,2024-04-05 05:08:04,2024-04-05 10:08:04
IW060,En Route,N4493,SYD,COS,2024-04-06 17:05:02,2024-04-07 05:05:02
AY884,Landed,N4608,PWM,SYD,2024-04-07 12:18:27,2024-04-07 21:18:27
BV047,Boarding,N6779,CLT,SYD,2024-04-05 15:50:14,2024-04-05 21:50:14
UN717,Landed,N6091,CMN,SYD,2024-04-06 04:46:39,2024-04-06 13:46:39
KL735,En Route,N7560,SYD,PWM,2024-04-10 09:22:30,2024-04-10 13:22:30
OO553,En Route,N1370,SYD,DAD,2024-04-07 20:00:24,2024-04-08 01:00:24
CE504,Delayed,N4877,SYD,CAE,2024-04-08 13:37:07,2024-04-09 00:37:07
UM145,Landed,N4028,RIC,SYD,2024-04-08 15:17:20,2024-04-09 00:17:20
RW588,Landed,N5737,BAB,SYD,2024-04-05 06:06:36,2024-04-05 14:06:36
MY718,En Route,N3152,SYD,SID,2024-04-09 04:35:59,2024-04-09 05:35:59
DX252,Delayed,N5613,SYD,DVO,2024-04-07 05:56:44,2024-04-07 08:56:44
QW163,En Route,N8945,SYD,WRO,2024-04-07 05:55:19,2024-04-07 17:55:19
EA942,En Route,N3391,SYD,TRN,2024-04-09 17:01:43,2024-04-09 21:01:43
QG563,En Route,N7001,SYD,GUS,2024-04-08 19:19:40,2024-04-09 07:19:40
SC425,En Route,N2787,SYD,URC,2024-04-09 23:02:29,2024-04-10 02:02:29
DH855,En Route,N2323,SYD,FSZ,2024-04-11 07:17:45,2024-04-11 12:17:45
OM714,En Route,N2891,SYD,BMI,2024-04-07 08:39:51,2024-04-07 13:39:51
PQ590,En Route,N6897,SYD,AGP,2024-04-10 13:36:43,2024-04-11 01:36:43
